id,vinculo,unidade,iniciativa[SQ001_SQ001],iniciativa[SQ001_SQ004],iniciativa[SQ001_SQ003],iniciativa[SQ001_SQ002],iniciativa[SQ002_SQ001],iniciativa[SQ002_SQ004],iniciativa[SQ002_SQ003],iniciativa[SQ002_SQ002],iniciativa[SQ003_SQ001],iniciativa[SQ003_SQ004],iniciativa[SQ003_SQ003],iniciativa[SQ003_SQ002],iniciativa[SQ004_SQ001],iniciativa[SQ004_SQ004],iniciativa[SQ004_SQ003],iniciativa[SQ004_SQ002],iniciativa[SQ005_SQ001],iniciativa[SQ005_SQ004],iniciativa[SQ005_SQ003],iniciativa[SQ005_SQ002],links[SQ002],links[SQ001],links[SQ004],links[SQ005],links[SQ006],publico[SQ001],publico[SQ003],publicoespecifico[SQ001],publicoespecifico[SQ002],publicoespecifico[SQ003],publicoespecifico[SQ004],publicoespecifico[SQ020],publicoespecifico[SQ019],publicoespecifico[SQ021],publicoespecifico[SQ005],publicoespecifico[SQ006],publicoespecifico[SQ007],publicoespecifico[SQ008],publicoespecifico[SQ009],publicoespecifico[SQ010],publicoespecifico[SQ011],publicoespecifico[SQ012],publicoespecifico[SQ013],publicoespecifico[SQ014],publicoespecifico[SQ015],publicoespecifico[SQ016],publicoespecifico[SQ017],publicoespecifico[SQ018],publicoespecifico[other],dialogo,area[SQ001],area[SQ002],area[SQ003],area[SQ004],area[SQ005],area[SQ006],area[SQ007],area[SQ008],area[SQ009],area[other],areaextensao[SQ001],areaextensao[SQ002],areaextensao[SQ003],areaextensao[SQ004],areaextensao[SQ005],areaextensao[SQ006],areaextensao[SQ007],areaextensao[SQ008],publicoredemuseus,redemuseus[SQ001],redemuseus[SQ002],redemuseus[SQ003],redemuseus[SQ004],redemuseus[SQ005],redemuseus[SQ006],redemuseus[SQ007],redemuseus[SQ008],redemuseus[SQ009],redemuseus[SQ010],redemuseus[SQ011],redemuseus[SQ012],redemuseus[SQ013],redemuseus[SQ014],redemuseus[SQ015],redemuseus[SQ016],redemuseus[SQ017],redemuseus[SQ018],redemuseus[SQ019],redemuseus[SQ020],redemuseus[SQ021],redemuseus[SQ022],redemuseus[SQ023],redemuseus[SQ024],recebepublico,espaco[SQ002],espaco[SQ003],espaco[SQ006],espaco[SQ007],espaco[SQ008],espaco[SQ009],espaco[SQ010],espaco[SQ012],espaco[SQ013],espaco[SQ014],espaco[SQ015],espaco[SQ016],espaco[SQ017],espaco[SQ018],espaco[SQ019],espaco[SQ022],espaco[SQ023],espaco[SQ024],espaco[SQ025],espaco[SQ026],espaco[SQ027],espaco[SQ028],espaco[SQ029],espaco[SQ030],espaco[SQ031],espaco[SQ032],espaco[SQ033],espaco[SQ034],espaco[SQ035],espaco[SQ005],espaco[SQ037],rededc,programas,programaposgrad[SQ002],programaposgrad[SQ003],programaposgrad[SQ004],programaposgrad[SQ005],programaposgrad[SQ006],programaposgrad[SQ007],programaposgrad[SQ008],programaposgrad[SQ009],programaposgrad[SQ010],programaposgrad[SQ011],programaposgrad[SQ012],programaposgrad[SQ013],programaposgrad[SQ014],programaposgrad[SQ015],programaposgrad[SQ016],programaposgrad[SQ017],programaposgrad[SQ018],programaposgrad[SQ019],programaposgrad[SQ020],programaposgrad[SQ021],programaposgrad[SQ022],programaposgrad[SQ023],programaposgrad[SQ024],programaposgrad[SQ025],programaposgrad[SQ026],programaposgrad[SQ027],programaposgrad[SQ028],programaposgrad[SQ029],programaposgrad[SQ030],programaposgrad[SQ031],programaposgrad[SQ032],programaposgrad[SQ033],programaposgrad[SQ034],programaposgrad[SQ035],programaposgrad[SQ036],programaposgrad[SQ037],programaposgrad[SQ038],programaposgrad[SQ039],programaposgrad[SQ040],programaposgrad[SQ041],programaposgrad[SQ042],programaposgrad[SQ043],programaposgrad[SQ044],programaposgrad[SQ045],programaposgrad[SQ046],programaposgrad[SQ047],programaposgrad[SQ048],programaposgrad[SQ049],programaposgrad[SQ050],programaposgrad[SQ051],programaposgrad[SQ052],programaposgrad[SQ053],programaposgrad[SQ054],programaposgrad[SQ055],programaposgrad[SQ056],programaposgrad[SQ057],programaposgrad[SQ058],programaposgrad[SQ059],programaposgrad[SQ060],programaposgrad[SQ061],programaposgrad[SQ062],programaposgrad[SQ063],programaposgrad[SQ090],programaposgrad[SQ089],programaposgrad[SQ064],programaposgrad[SQ065],programaposgrad[SQ066],programaposgrad[SQ067],programaposgrad[SQ068],programaposgrad[SQ069],programaposgrad[SQ070],programaposgrad[SQ071],programaposgrad[SQ072],programaposgrad[SQ073],programaposgrad[SQ074],programaposgrad[SQ075],programaposgrad[SQ076],programaposgrad[SQ077],programaposgrad[SQ078],programaposgrad[SQ079],programaposgrad[SQ080],programaposgrad[SQ081],programaposgrad[SQ082],programaposgrad[SQ083],programaposgrad[SQ084],programaposgrad[SQ085],programaposgrad[SQ086],programaposgrad[SQ087],programaposgrad[SQ088],programaposgrad[other],pesquisa,indicacao[SQ001_SQ001],indicacao[SQ001_SQ002],indicacao[SQ001_SQ003],indicacao[SQ004_SQ001],indicacao[SQ004_SQ002],indicacao[SQ004_SQ003],indicacao[SQ003_SQ001],indicacao[SQ003_SQ002],indicacao[SQ003_SQ003],indicacao[SQ002_SQ001],indicacao[SQ002_SQ002],indicacao[SQ002_SQ003],observacoes,
1218,docente,Escola de Enfermagem,Visita mediada: o CEMENF de portas abertas,403409,Extensão,Coordenadora,,,,,,,,,,,,,,,,,https://www.facebook.com/cemenf.ufmg,ufmg.br/rededemuseus/cemenf,@ufmgcemenf,https://www.youtube.com/playlist?list=PLmfxmM1UKOQ4ZV277aP0xeLUWlbJXbeKd,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,"estudantes, professores, pesquisadores e profissionais da area da saúde",SIM,Não,Não,Não,Sim,Não,Sim,Sim,Não,Não,,Não,Sim,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Regional (comunidadade interna e externa à UFMG), Nacional (18 estados brasileiros já participaram da visita mediada), Internacional (a visita mediada é oferecida em inglês e espanhol e já contemplou países da América Latina e Europa).",Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,,NEPCDH - Núcleo de Estudos e Pesquisas em Cuidado e Desenvolvimento Humano,,,,,,,,,,,,,,
1221,docente,Escola de Engenharia,Programa ENG200,,Projeto de Ensino,Coordenador,Evento Engenharia Recebe,,Projeto de Ensino,Coordenador,Evento Ruptura,203420,Evento de Extensão,Coordenador,Evento Engenheiro do Futuro,204923,Evento de Extensão,Coordenador,,,,,ENG200, Ruptura,eng.ufmg.br/eng200,@engduzentos, @rupturaufmg,,,Sim,Não,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,SIM,Não,Não,Sim,Não,Não,Não,Não,Não,Não,,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,"Não há uma rede específica, mas setores do ecossistema de inovação e empreendedorismo de Belo Horizonte e de Minas Gerais.",Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,,,,,,,,,,,,,,
1224,docente,Instituto de Ciências Biológicas,Educação em Saúde para promoção da divulgação e cultura científica no Ensino Básico,Processo: APQ-02676-22 - FAPEMIG,Pesquisa/Ensino e Extensão,Coordenador/Orientador,Programa NEDUCOM- Núcleo de educação e Comunicação em Ciências da Vida e da Saúde,4.4.1.,Programa - SIEX 500299 ,Ensino/Pesquisa e Extensão,Coordenador/Orientador,Interagir: Ensino básico/técnico e UFMG para educação em saúde,SIEX: 402356,Extensão,Coordenador/Orientador,GEMTI: AÇÕES EDUCATIVAS PARA A PROMOÇÃO DA SAÚDE,SIEX no 400767,Extensão,Coordenador/Orientador,,,,,,,@neducom_ufmg ,@interagirufmg, @gemti_ufmg,,,Não,Sim,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Colégios Técnicos em Enfermagem,SIM,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Escolas públicas e privadas de Belo Horizonte e Região Metropolitana,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Metrado Profissional em Ensino de Biologia,Sim - NEDUCOM,,,,,,,,,,,
1229,docente,Faculdade de Educação,Universidade das Crianças,401626,Extensão,Coordenador,Visitas Escolares nos Museus,102948,Extensão,Coordenador,,,,,,,,,,,,,,https://www.universidadedascriancas.fae.ufmg.br/,https://www.instagram.com/universidadedascriancas/,https://www.youtube.com/@universidadedascriancasufm1312,,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,,SIM,Não,Sim,Não,Sim,Não,Não,Sim,Não,Não,,Sim,Sim,Não,Sim,Não,Não,Não,Não,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Escolas da Rede Municipal de Belo Horizonte,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,
1246,docente,Instituto de Ciências Agrárias,Utilização da biodiversidade vegetal norte mineira como instrumento de ensino na educação básica,402941,extensão,coordenador,"Educação científica em museus: desenvolvimento do pensamento científico, crítico e criativo na imersão dos acervos universitários da UFMG",404699,extensão,co-coordenador,VISITAS MONITORADAS AO INSTITUTO DE CIÊNCIAS AGRÁRIAS- CAMPUS DA UFMG EM MONTES CLAROS,401925,extensão,colaborador,,,,,,,,,,,https://www.instagram.com/herbarionortemineiro/,https://www.youtube.com/@BotanicaGeraes,,Não,Sim,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,,SIM,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,,Não,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Temos parceria com a Secretaria de Meio Ambiente da Prefeitura de Montes Claros,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,,não,,,,,,,,,,,,,,
1248,discente de graduação,Faculdade de Medicina,GEMTI: AÇÕES EDUCATIVAS PARA A PROMOÇÃO DA SAÚDE,400767,,,,,,,,,,,,,,,,,,,,,https://www.instagram.com/gemti_ufmg/,,,Sim,Não,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,SIM,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,,Não,Não,Não,Não,Não,Sim,Não,Não,Não,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Não,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Sim. Esscolas da rede pública - municipais e estaduais,Não,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,nao,,,,,,,,,,,,,,
1249,discente de graduação,Faculdade de Medicina,GEMTI: AÇÕES EDUCATIVAS PARA A PROMOÇÃO DA SAÚDE,400767,Extensão ,Tânia Maria e Giselle Foureaux,,,,,,,,,,,,,,,,,,,instagram.com/gemti_ufmg,,,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,,SIM,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,,Não,Não,Não,Não,Não,Sim,Não,Não,Não,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,
1251,docente,Instituto de Ciências Biológicas,Mente Anatômica,403671,Extensão,Coordenador,PAPO,401851,Extensão,Coordenador,Divulgação científica e intervenções em escolas: atividades extensionistas da LAMOF (Liga Acadêmica de: Anatomia Morfofuncional aplicada à Odontologia e Fonoaudiologia),404773,Extensão,Coordenador,Incorporação da ferramenta de comunicação “Instagram” na estrutura de divulgação das ações de extensão do Instituto de Ciências Biológicas da UFMG,404150,Extensão ,Co-coordenador,Programa NEDUCOM- Núcleo de educação e Comunicação em Ciências da Vida e da Saúde,500299,Extensão,Colaborador,,,"@menteanatomica, @projetopapoufmg, @lamof.ufmg, @cenex.icb.ufmg, @museudecienciasmorfologicas",,,Sim,Não,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,SIM,Não,Não,Não,Sim,Não,Não,Não,Não,Não,,Não,Não,Não,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,"A interação é pelo instagram dos projetos, falando para o público em geral.",Não,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Não,Interagir: Ensino básico/técnico e UFMG para educação em saúde,Leve Ciência para a vida,,Tânia Mara Segatellli,Gleydes Gambogi,,@interagirufmg,@museudecienciasmorfologicas,,,,,Não,
1252,discente de graduação,Escola de Belas-Artes,,,,,,,,,,,,,,,,,,,,,,,,,,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,,SIM,Não,Sim,Não,Sim,Não,Não,Sim,Sim,Não,,Não,Não,Não,Sim,Não,Não,Não,Não,Não,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Não,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,
1253,terceirizado(a),Pró-Reitoria de Extensão,Formação Professores,,Ensino/Extensão,Co-coordenadora,Oficinas,,Extensão,Colaboradora,Livros ,,Ensino/Extensão,Colaboradora,,,,,,,,,https://www.facebook.com/unicriancas,,https://www.instagram.com/redemineira.uc/,,https://vimeo.com/unicriancas,Não,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,,SIM,Sim,Sim,Não,Sim,Não,Sim,Sim,Sim,Não,,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Não,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"The European Children, UFVJM, UFSJ, UFOP, UFV, UFABC",Não,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Não,IRANTI Ser Africa ,Microufmg,,Profa Magna Oliveira,Profa Viviane Alves,,@irantiserafrica,@microufmg,,,,,Não,
1255,docente,Escola de Belas-Artes,Universidade das Crianças,401626,Sim,Co-coordenador,Publicação de animações da UFMG,401458,Sim,Co-coordenador,,,,,,,,,,,,,,https://www.universidadedascriancas.fae.ufmg.br/, ,,https://www.youtube.com/@caadanimacaoeartesdigitais,,Sim,Não,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,SIM,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Rede Univerisdade das Crianças,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,
1257,docente,Instituto de Ciências Biológicas,"“MCM - Ciência, Educação e Promoção Social”",500071,Extensão,Colaborador,Cientista Mirim,400638,Extensão,Colaborador,Leve Ciência para a vida,400640,Extensão,Orientador,Pesquisa e Educação Inclusiva,400641,Extensão,Colaborador,Qualidade de vida não tem idade – Educação para o envelhecimento saudável e ativo,400642,Extensão,Colaborador,https://www.facebook.com/museu.de.ciencias.morfologicas.ufmg/?ref=embed_page,https://www.ufmg.br/rededemuseus/mcm/,,,,Sim,Não,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,NÃO,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não,,Não,Não,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,,Não,Universidade das Crianças,Ciência no Ar,AGERE-Ações Educativas Relacionadas a Epilepsia (,Débora Ávila Reis,Adlane Villas Boas,Juliana Carvalho Tavares,https://www.universidadedascriancas.fae.ufmg.br/,https://www.ufmg.br/ciencianoar/,https://laepilepsia.wixsite.com/laeagere,,,,,
